pp_id,stim_tempo_intended,length,G_stim,G_resp,G_diff,rhythmic_contours_edit_distance_sum,silhouette,tempo_diff_avg,tempo_diff_sd,tempo_diff_avg_abs,ratio_diff_avg_abs,entropy_diff_avg,preference_binary_D,preference_ternary_D
56,600,4,0.0049266389950769,0.0954869355212685,0.0905602965261915,81,0.6034941992544467,-33.78949065119279,106.1055190705803,84.14707632792741,0.05282621379495943,-0.17586489714000697,0.287,0.143
56,600,5,0.0020312205619709,0.1063734667224373,0.1043422461604663,156,0.6034941992544467,-27.825771548180555,104.46930579655807,83.65428664921465,0.05092220559977618,-0.08278205582464322,0.278,0.138
57,400,4,0.0151889886308338,0.0520546598391152,0.0368656712082814,48,0.5862625992219386,31.621693523867386,79.60717094125538,61.04527718658157,0.04163277765223603,-0.020091222624925943,0.42,0.218
57,400,5,0.00806188309616,0.0220899564205236,0.0140280733243636,116,0.5862625992219386,42.01242189636143,105.59558034017037,81.29591911653013,0.06853678728613523,-0.051617343233187424,0.414,0.224
57,600,4,0.0014924471307607,0.0234648700854377,0.0219724229546769,81,0.5524960364991448,-25.57387688069508,103.525206459231,79.08415448188178,0.0468333254266404,-0.010502230008484019,0.311,0.139
57,600,5,0.0015234409096845,0.0696215345862141,0.0680980936765295,136,0.5524960364991448,-13.994790840340569,122.35398521945541,95.16490824475119,0.056942981185350315,-0.0722216521880198,0.267,0.17
58,400,4,0.0010385377447584,0.048591355743998,0.0475528179992396,48,0.5854818444033181,72.59273335360291,91.29946965916955,89.84949832775912,0.049335832470941296,-0.020091222624925947,0.575,0.381
58,400,5,0.0121357143199511,0.0037434249256067,-0.0083922893943444,136,0.5854818444033181,75.45249475933447,115.96789789428165,101.44803133259751,0.07164262022351568,-0.04424343705701779,0.524,0.319
58,600,4,0.0091849922076384,0.0500209985857096,0.0408360063780711,84,0.584117547930512,43.34952084952086,113.01274083738467,91.99080549080554,0.04747672724022424,-0.010268847119406595,0.284,0.143
58,600,5,0.0019325620632361,0.0189778729871895,0.0170453109239534,168,0.584117547930512,26.409327625143053,128.58458585855328,96.38194704649257,0.0621727964685346,-0.022121718528508895,0.343,0.165
59,400,4,0.0095371907754472,0.0170145007039773,0.0074773099285301,27,0.5562360352918044,-56.11078736078739,64.90947100880035,67.37114737114742,0.04448372755534189,-0.10268847119406595,0.402,0.2
59,400,5,0.0049630276885069,0.0771270050484213,0.0721639773599143,124,0.5562360352918044,-43.33816734094874,91.52854407869742,78.79469597810564,0.06461861341888182,-0.03251480018836264,0.328,0.165
59,600,4,0.0008911545851268,0.110367769432171,0.1094766148470441,84,0.5761339390944472,-108.77428127428128,103.88758156181923,125.51295001295,0.05330858879801316,-0.010268847119406585,0.226,0.156
59,600,5,0.0039714445077333,0.0539991319104669,0.0500276874027335,168,0.5761339390944472,-138.67008435136705,118.11980218474565,149.83241445872332,0.05602071955235047,-0.11363676301781983,0.165,0.257
60,400,4,0.0122149812774265,0.0254832769976967,0.0132682957202701,48,0.6230917698470733,26.71357808857805,186.92490366422487,144.22231934731937,0.13872330971265207,-0.04620981203732968,0.603,0.428
60,400,5,0.038497217069512,0.0450569794855915,0.0065597624160794,104,0.6230917698470733,-65.78692164132369,220.07032349013912,175.84034231819425,0.15105080990848113,0.0,0.579,0.429
60,600,4,0.0255638393573593,0.0295788636094099,0.0040150242520505,54,0.5693553867800377,-105.97595387069072,219.85655351698875,192.7597840755736,0.11675673697866103,0.009179791995869263,0.489,0.267
60,600,5,0.0126028780441825,0.1852093607379417,0.1726064826937591,152,0.5693553867800377,-148.1363946774827,227.0615406454622,220.8138981437411,0.12494381919746106,0.0508927307296111,0.425,0.228
61,400,4,0.010977455207031,0.0523284582201584,0.0413510030131273,24,0.592060570387589,-0.9591797091797236,66.6799516033975,50.20826395826394,0.04416032533706263,-0.1251784612387567,0.521,0.305
61,400,5,0.0110156037347597,0.0260797636369434,0.0150641599021836,108,0.592060570387589,25.459180567393172,87.43890010809574,65.72949758143962,0.05519168905447255,-0.06752094786467253,0.502,0.287
61,600,4,0.0055427355607904,0.0158298917218673,0.0102871561610768,54,0.6210275154071229,-20.323071237705406,105.06820811073011,83.48612769344481,0.055044414924230387,-0.019778785761373874,0.425,0.209
61,600,5,0.0061918881508106,0.0926197005536548,0.0864278124028442,84,0.6210275154071229,-48.32747531700407,114.31014245638443,98.61717253078506,0.06258861763661014,0.012240657082592553,0.317,0.182
62,400,4,0.0012537929535074,0.0205429181733848,0.0192891252198773,27,0.554867405765467,-16.477272727272734,47.00982323807634,37.53933566433561,0.02937092176039345,-0.028881132523331045,0.399,0.199
62,400,5,0.006039165223012,0.0184141795179433,0.0123750142949312,104,0.554867405765467,-18.256392045454543,49.52156565971721,40.96793565564021,0.031529513001561975,-0.08664339756999317,0.34,0.183
62,600,4,0.002346843435375,0.0790946045112033,0.0767477610758282,78,0.5636162655026237,-50.957484544441115,74.61311162226012,71.90382081686437,0.03805601690693599,-0.21228718589631485,0.12,0.32
62,600,5,0.0004214774419585,0.0184141795179433,0.0179927020759848,104,0.5636162655026237,-53.09659090909094,66.24470624507174,67.94733162779632,0.027940577582028763,-0.1038092145804324,0.116,0.319
63,400,4,0.0220228465393625,0.2268110152499265,0.2047881687105639,39,0.6106449493698178,19.519903173749235,150.91394983874042,107.23910704679939,0.09419314677963325,0.0,0.585,0.413
63,400,5,0.0116649490880841,0.1533341898791382,0.1416692407910541,184,0.6106449493698178,-20.087865427490623,185.8360856364493,144.350982614795,0.16825824923936886,-0.11856464930630645,0.569,0.372
63,600,4,0.0176318774193495,0.3398268958093943,0.3221950183900447,54,0.6690757184028628,-79.30964868464864,163.3694177333274,143.41221278721284,0.08757046330050197,-0.14448632352962165,0.451,0.246
63,600,5,0.001546778004375,0.1383116512944856,0.1367648732901105,184,0.6690757184028628,-72.90333357741737,192.36865639683367,159.95838367566117,0.1010821621680006,-0.0922191779164324,0.384,0.225
64,400,4,0.0128699306483953,0.0278741664677718,0.0150042358193764,33,0.5982686336053801,-27.198244463869447,68.26368626384156,53.83832313519826,0.045756567491688035,-0.014440566261665524,0.361,0.186
64,400,5,0.0206840855768736,0.090595747209624,0.0699116616327504,72,0.5982686336053801,-38.11123927162179,90.72874531505505,70.76558205769909,0.049806723382560224,-0.04619860898913964,0.41,0.195
64,600,4,0.0032155564069533,0.0483727988616879,0.0451572424547346,39,0.5544419861951367,-108.2200854700854,119.04298751602182,132.76282051282047,0.047806023862968214,-0.015403270679109893,0.208,0.174
64,600,5,0.0015820608503228,0.0063405429141887,0.0047584820638658,168,0.5544419861951367,-128.555400206251,136.8698392594645,150.9233202443281,0.07224288384274362,0.019618076583359102,0.248,0.13
65,400,4,0.0059598498155852,0.0431485606249536,0.0371887108093683,48,0.6002968788518798,5.432729663498899,66.94361208497178,52.431713585559834,0.04357649971448352,-0.08741289462909213,0.29,0.142
65,400,5,0.0047630909343637,0.0162959173605518,0.011532826426188,92,0.6002968788518798,1.3061684285678543,83.70862091821303,59.22471911871533,0.04774726611748783,-0.05127972383522893,0.315,0.155
65,600,4,0.0114494840302328,0.0385286917532852,0.0270792077230523,78,0.5390510729379506,-42.056967422821046,95.38888267394739,80.78060151230889,0.04199369495404998,-0.04933679340035861,0.098,0.334
65,600,5,0.0110695098160115,0.0309515191498616,0.01988200933385,132,0.5390510729379506,-52.523556993452324,122.42218413708899,96.63879491104619,0.050671571394228225,-0.05266566231726214,0.263,0.118
66,400,4,0.0235146410019698,0.0150773709806008,-0.008437270021369,30,0.5909935941432022,19.097266369993626,88.68241879816209,66.00762873490142,0.05050973294470458,-0.047294254819436554,0.501,0.296
66,400,5,0.0070608656720502,0.0001656239577788,-0.0068952417142713,112,0.5909935941432022,36.257639760287354,126.40317875897485,88.15803351218041,0.06347639233648478,-0.025560688391764022,0.529,0.32
66,600,4,0.0096687523940373,0.0113984664538923,0.001729714059855,78,0.5881099752363973,-24.948611994066674,152.56145531027062,108.99925831744012,0.07089863627929702,0.019288308130145843,0.389,0.193
66,600,5,0.0075776221938589,0.0190449424287418,0.0114673202348829,160,0.5881099752363973,-23.70627807896356,155.29829955808145,116.35645337295821,0.07955322676620359,-0.06762411517658004,0.405,0.212
