pp_id,stim_tempo_intended,length,sequence_id,interval_ratio_i,interval_ratio
10,400,4,10_170,2,0.6505747126436779
10,400,4,10_174,1,0.4563492063492063
10,400,4,10_174,2,0.5150375939849621
10,400,4,10_176,1,0.38207547169811285
10,400,4,10_176,2,0.5019157088122606
10,400,4,10_178,1,0.693506493506494
10,400,4,10_178,2,0.4777327935222672
10,400,4,10_182,1,0.481835564053537
10,400,4,10_182,2,0.6452380952380955
10,400,4,10_186,1,0.6419753086419755
10,400,4,10_186,2,0.28046421663442933
10,400,4,10_188,1,0.3224043715846992
10,400,4,10_188,2,0.45173041894353366
10,400,4,10_190,1,0.26821192052980136
10,400,4,10_190,2,0.43333333333333285
10,400,4,10_192,1,0.29501915708812276
10,400,4,10_192,2,0.40350877192982443
10,400,4,10_25,1,0.5123674911660779
10,400,4,10_25,2,0.42073170731707277
10,400,4,10_29,1,0.5027472527472527
10,400,4,10_29,2,0.538690476190476
10,400,4,10_31,1,0.5088339222614834
10,400,4,10_31,2,0.46026490066225173
10,400,4,10_33,1,0.49482758620689665
10,400,4,10_33,2,0.5060449050086356
10,400,4,10_35,1,0.3344709897610919
10,400,4,10_35,2,0.6351791530944624
10,400,4,10_39,1,0.5156794425087109
10,400,4,10_39,2,0.43573667711598774
10,400,4,10_41,1,0.4821731748726657
10,400,4,10_41,2,0.6979405034324941
10,400,4,10_45,1,0.6965317919075146
10,400,4,10_45,2,0.3409090909090905
10,400,4,10_47,1,0.39553752535496917
10,400,4,10_47,2,0.6056910569105691
10,400,4,10_5,1,0.6379310344827586
10,400,4,10_5,2,0.3716814159292042
10,400,4,10_50,1,0.4074941451990633
10,400,4,10_50,2,0.5080321285140561
10,400,4,10_54,1,0.2678132678132673
10,400,4,10_54,2,0.5995975855130784
10,400,4,10_58,1,0.2193548387096773
10,400,4,10_58,2,0.4321428571428573
10,400,4,10_62,1,0.3770491803278688
10,400,4,10_62,2,0.4759916492693108
10,400,4,10_74,1,0.3169398907103824
10,400,4,10_74,2,0.6811989100817435
10,400,4,10_76,1,0.6745283018867927
10,400,4,10_76,2,0.528735632183908
10,400,4,10_78,1,0.4871355060034306
10,400,4,10_78,2,0.5042158516020238
10,400,4,10_80,1,0.6308724832214766
10,400,4,10_80,2,0.44836956521739113
10,400,4,10_86,1,0.785507246376812
10,400,4,10_86,2,0.3032786885245895
10,400,4,10_88,1,0.6525423728813556
10,400,4,10_88,2,0.37442922374429244
10,400,4,10_94,1,0.5592334494773519
10,400,4,10_94,2,0.7291066282420752
10,400,5,10_101,1,0.726618705035971
10,400,5,10_101,2,0.33702882483370294
10,400,5,10_101,3,0.8124999999999997
10,400,5,10_103,1,0.7874251497005984
10,400,5,10_103,2,0.22977346278317182
10,400,5,10_103,3,0.44990548204158787
10,400,5,10_105,1,0.33628318584070765
10,400,5,10_105,2,0.41589648798521284
10,400,5,10_105,3,0.6991150442477876
10,400,5,10_107,1,0.5131086142322099
10,400,5,10_107,2,0.36211699164345407
10,400,5,10_107,3,0.46076458752515104
10,400,5,10_109,1,0.26287262872628747
10,400,5,10_109,2,0.7351351351351354
10,400,5,10_109,3,0.3052959501557626
10,400,5,10_111,1,0.5281690140845072
10,400,5,10_111,2,0.3517060367454066
10,400,5,10_111,3,0.4881422924901188
10,400,5,10_115,1,0.5257731958762893
10,400,5,10_115,2,0.3309352517985612
10,400,5,10_115,3,0.6138613861386133
10,400,5,10_125,1,0.3494623655913979
10,400,5,10_125,2,0.4969199178644762
10,400,5,10_125,3,0.49695740365111596
10,400,5,10_13,1,0.6358208955223876
10,400,5,10_13,2,0.3351648351648356
10,400,5,10_13,3,0.4928716904276985
10,400,5,10_131,1,0.3396226415094341
10,400,5,10_131,2,0.36687631027253625
10,400,5,10_131,3,0.6452991452991451
10,400,5,10_135,1,0.49095022624434353
10,400,5,10_135,2,0.5067567567567571
10,400,5,10_135,3,0.5128805620608899
10,400,5,10_143,1,0.7869565217391307
10,400,5,10_143,2,0.2908011869436199
10,400,5,10_143,3,0.6020151133501258
10,400,5,10_146,1,0.41260744985673387
10,400,5,10_146,2,0.4297693920335432
10,400,5,10_146,3,0.4705882352941175
10,400,5,10_150,1,0.6220000000000002
10,400,5,10_150,2,0.38888888888888884
10,400,5,10_150,3,0.4958263772954924
10,400,5,10_154,1,0.48157248157248167
10,400,5,10_154,2,0.653250773993808
10,400,5,10_154,3,0.2758620689655173
10,400,5,10_156,1,0.5222929936305727
10,400,5,10_156,2,0.462962962962963
10,400,5,10_156,3,0.6492537313432839
10,400,5,10_158,1,0.25961538461538436
10,400,5,10_158,2,0.41923774954627935
10,400,5,10_158,3,0.538720538720539
10,400,5,10_164,1,0.49473684210526286
10,400,5,10_164,2,0.31101511879049715
10,400,5,10_164,3,0.6934782608695652
10,400,5,10_166,1,0.48405797101449277
10,400,5,10_166,2,0.664179104477612
10,400,5,10_166,3,0.5027932960893848
10,400,5,10_17,1,0.7884615384615384
10,400,5,10_17,2,0.23280423280423285
10,400,5,10_17,3,0.6759906759906757
10,400,5,10_172,1,0.2621621621621622
10,400,5,10_172,2,0.4650766609880751
10,400,5,10_172,3,0.5064516129032257
10,400,5,10_184,1,0.3695652173913046
10,400,5,10_184,2,0.5
10,400,5,10_184,3,0.48252911813643906
10,400,5,10_19,1,0.7679558011049723
10,400,5,10_19,2,0.24207492795389085
10,400,5,10_19,3,0.7667638483965009
10,400,5,10_21,1,0.47368421052631476
10,400,5,10_21,2,0.3418803418803424
10,400,5,10_21,3,0.4184782608695651
10,400,5,10_27,1,0.5142857142857143
10,400,5,10_27,2,0.3713592233009706
10,400,5,10_27,3,0.33944954128440374
10,400,5,10_3,1,0.33066666666666694
10,400,5,10_3,2,0.6675531914893619
10,400,5,10_3,3,0.4826254826254825
10,400,5,10_37,1,0.43200000000000005
10,400,5,10_37,2,0.7493403693931397
10,400,5,10_37,3,0.2761627906976746
10,400,5,10_43,1,0.514598540145985
10,400,5,10_43,2,0.40303030303030374
10,400,5,10_43,3,0.5863095238095234
10,400,5,10_52,1,0.3373253493013971
10,400,5,10_52,2,0.578397212543554
10,400,5,10_52,3,0.7423312883435581
10,400,5,10_56,1,0.4549019607843133
10,400,5,10_56,2,0.39488636363636387
10,400,5,10_56,3,0.7294520547945206
10,400,5,10_60,1,0.42359249329758714
10,400,5,10_60,2,0.6107954545454543
10,400,5,10_60,3,0.6143497757847535
10,400,5,10_64,1,0.7767857142857141
10,400,5,10_64,2,0.2032520325203254
10,400,5,10_64,3,0.5
10,400,5,10_66,1,0.6972477064220184
10,400,5,10_66,2,0.3473684210526317
10,400,5,10_66,3,0.45421245421245393
10,400,5,10_68,1,0.3294663573085842
10,400,5,10_68,2,0.7083333333333334
10,400,5,10_68,3,0.30512820512820515
10,400,5,10_7,1,0.6586538461538467
10,400,5,10_7,2,0.47176079734219206
10,400,5,10_7,3,0.5300000000000001
10,400,5,10_72,1,0.4308617234468936
10,400,5,10_72,2,0.5941422594142258
10,400,5,10_72,3,0.47549019607843135
10,400,5,10_82,1,0.5207986688851914
10,400,5,10_82,2,0.784741144414169
10,400,5,10_82,3,0.20680628272251306
10,400,5,10_9,1,0.4984894259818731
10,400,5,10_9,2,0.5971223021582734
10,400,5,10_9,3,0.724919093851133
10,400,5,10_90,1,0.42894736842105285
10,400,5,10_90,2,0.5521628498727733
10,400,5,10_90,3,0.48484848484848486
10,400,5,10_92,1,0.4667747163695301
10,400,5,10_92,2,0.5213946117274165
10,400,5,10_92,3,0.6331236897274637
10,400,5,10_96,1,0.34957020057306626
10,400,5,10_96,2,0.5124153498871332
10,400,5,10_96,3,0.5058548009367683
10,400,5,10_97,1,0.6985294117647058
10,400,5,10_97,2,0.4861660079051382
10,400,5,10_97,3,0.38575667655786355
10,400,5,10_99,1,0.6943765281173596
10,400,5,10_99,2,0.4863813229571982
10,400,5,10_99,3,0.3
10,600,4,10_10,1,0.4527112232030265
10,600,4,10_10,2,0.57331571994716
10,600,4,10_104,1,0.454965357967667
10,600,4,10_104,2,0.41769911504424806
10,600,4,10_110,1,0.37218813905930437
10,600,4,10_110,2,0.44492753623188425
10,600,4,10_112,1,0.4159159159159159
10,600,4,10_112,2,0.5832083958020987
10,600,4,10_116,1,0.33333333333333304
10,600,4,10_116,2,0.49304677623261695
10,600,4,10_12,1,0.4097363083164298
10,600,4,10_12,2,0.5606936416184974
10,600,4,10_120,1,0.43763676148796504
10,600,4,10_120,2,0.5698447893569843
10,600,4,10_124,1,0.39909297052154175
10,600,4,10_124,2,0.5135658914728684
10,600,4,10_128,1,0.33756805807622475
10,600,4,10_128,2,0.48153034300791564
10,600,4,10_132,1,0.5086206896551723
10,600,4,10_132,2,0.4789915966386556
10,600,4,10_134,1,0.4833597464342312
10,600,4,10_134,2,0.6082089552238804
10,600,4,10_138,1,0.4022770398481975
10,600,4,10_138,2,0.5303030303030304
10,600,4,10_14,1,0.7458256029684599
10,600,4,10_14,2,0.38268156424581007
10,600,4,10_142,1,0.6442006269592475
10,600,4,10_142,2,0.47193347193347185
10,600,4,10_144,1,0.4550641940085593
10,600,4,10_144,2,0.6387959866220734
10,600,4,10_145,1,0.38188976377952777
10,600,4,10_145,2,0.5295109612141652
10,600,4,10_147,1,0.3613445378151261
10,600,4,10_147,2,0.6346555323590818
10,600,4,10_159,1,0.3961456102783726
10,600,4,10_159,2,0.509025270758123
10,600,4,10_161,1,0.5015384615384615
10,600,4,10_161,2,0.5038880248833594
10,600,4,10_165,1,0.702090592334495
10,600,4,10_165,2,0.39953271028037374
10,600,4,10_167,1,0.6862123613312202
10,600,4,10_167,2,0.376425855513308
10,600,4,10_175,1,0.400375939849624
10,600,4,10_175,2,0.5229508196721311
10,600,4,10_177,1,0.3714285714285713
10,600,4,10_177,2,0.49279999999999996
10,600,4,10_185,1,0.6539735099337747
10,600,4,10_185,2,0.40192307692307677
10,600,4,10_189,1,0.42815249266862154
10,600,4,10_189,2,0.5394190871369294
10,600,4,10_2,1,0.4954337899543374
10,600,4,10_2,2,0.49774774774774777
10,600,4,10_24,1,0.2928000000000001
10,600,4,10_24,2,0.6499999999999999
10,600,4,10_26,1,0.413333333333333
10,600,4,10_26,2,0.502857142857143
10,600,4,10_30,1,0.49293286219081245
10,600,4,10_30,2,0.5246800731261427
10,600,4,10_36,1,0.3344155844155841
10,600,4,10_36,2,0.6754530477759471
10,600,4,10_38,1,0.3795379537953793
10,600,4,10_38,2,0.4747474747474747
10,600,4,10_42,1,0.48135593220338985
10,600,4,10_42,2,0.6938775510204079
10,600,4,10_48,1,0.6162528216704287
10,600,4,10_48,2,0.5198776758409785
10,600,4,10_51,1,0.6982248520710059
10,600,4,10_51,2,0.4322033898305084
10,600,4,10_55,1,0.4775862068965518
10,600,4,10_55,2,0.5075376884422111
10,600,4,10_57,1,0.49705304518664034
10,600,4,10_57,2,0.37317784256559794
10,600,4,10_61,1,0.6905594405594402
10,600,4,10_61,2,0.4633507853403144
10,600,4,10_63,1,0.49704142011834324
10,600,4,10_63,2,0.5029585798816567
10,600,4,10_67,1,0.36872586872586877
10,600,4,10_67,2,0.5182250396196512
10,600,4,10_71,1,0.4718309859154928
10,600,4,10_71,2,0.5008347245409017
10,600,4,10_75,1,0.40783034257748757
10,600,4,10_75,2,0.5458646616541353
10,600,4,10_77,1,0.4935691318327972
10,600,4,10_77,2,0.43689320388349534
10,600,4,10_8,1,0.6978557504873291
10,600,4,10_8,2,0.33049040511727124
10,600,4,10_81,1,0.3990228013029319
10,600,4,10_81,2,0.6119402985074625
10,600,4,10_83,1,0.48952879581151854
10,600,4,10_83,2,0.506493506493506
10,600,4,10_87,1,0.41980198019801995
10,600,4,10_87,2,0.5298372513562387
10,600,4,10_91,1,0.3700934579439252
10,600,4,10_91,2,0.5711864406779662
10,600,4,10_95,1,0.3897550111358573
10,600,4,10_95,2,0.46917808219178064
10,600,5,10_100,1,0.48817567567567594
10,600,5,10_100,2,0.5024875621890544
10,600,5,10_100,3,0.4511278195488723
10,600,5,10_102,1,0.47261663286004046
10,600,5,10_102,2,0.521042084168337
10,600,5,10_102,3,0.5
10,600,5,10_106,1,0.41754916792738295
10,600,5,10_106,2,0.6802120141342755
10,600,5,10_106,3,0.4189814814814816
10,600,5,10_108,1,0.4336734693877549
10,600,5,10_108,2,0.5370967741935483
10,600,5,10_108,3,0.49826388888888895
10,600,5,10_114,1,0.5093333333333332
10,600,5,10_114,2,0.49395973154362416
10,600,5,10_114,3,0.48961038961038983
10,600,5,10_118,1,0.3800813008130083
10,600,5,10_118,2,0.46995377503852054
10,600,5,10_118,3,0.5036603221083457
10,600,5,10_122,1,0.4223968565815324
10,600,5,10_122,2,0.5203539823008847
10,600,5,10_122,3,0.4856630824372759
10,600,5,10_126,1,0.40888888888888864
10,600,5,10_126,2,0.49350649350649345
10,600,5,10_126,3,0.5321637426900585
10,600,5,10_130,1,0.6597744360902252
10,600,5,10_130,2,0.37014314928425374
10,600,5,10_130,3,0.5957446808510638
10,600,5,10_136,1,0.5105386416861827
10,600,5,10_136,2,0.35185185185185186
10,600,5,10_136,3,0.6384742951907131
10,600,5,10_140,1,0.40520446096654267
10,600,5,10_140,2,0.5405405405405408
10,600,5,10_140,3,0.544
10,600,5,10_149,1,0.5208845208845213
10,600,5,10_149,2,0.33678756476683924
10,600,5,10_149,3,0.4961240310077517
10,600,5,10_151,1,0.5120120120120121
10,600,5,10_151,2,0.632295719844358
10,600,5,10_151,3,0.37724550898203596
10,600,5,10_153,1,0.7164429530201344
10,600,5,10_153,2,0.40722891566265057
10,600,5,10_153,3,0.4814090019569469
10,600,5,10_155,1,0.4268292682926831
10,600,5,10_155,2,0.5545722713864305
10,600,5,10_155,3,0.653679653679654
10,600,5,10_157,1,0.4222972972972969
10,600,5,10_157,2,0.5866209262435681
10,600,5,10_157,3,0.54524886877828
10,600,5,10_16,1,0.3490909090909093
10,600,5,10_16,2,0.6641929499072354
10,600,5,10_16,3,0.4160919540229885
10,600,5,10_163,1,0.49249999999999955
10,600,5,10_163,2,0.5012345679012348
10,600,5,10_163,3,0.3686131386861312
10,600,5,10_169,1,0.39203354297693926
10,600,5,10_169,2,0.5043478260869566
10,600,5,10_169,3,0.5017605633802816
10,600,5,10_171,1,0.36084452975048004
10,600,5,10_171,2,0.5244094488188976
10,600,5,10_171,3,0.5
10,600,5,10_179,1,0.6137667304015297
10,600,5,10_179,2,0.40643863179074435
10,600,5,10_179,3,0.4908485856905158
10,600,5,10_18,1,0.7609841827768015
10,600,5,10_18,2,0.3809523809523806
10,600,5,10_18,3,0.5287081339712925
10,600,5,10_181,1,0.5031152647975077
10,600,5,10_181,2,0.507154213036566
10,600,5,10_181,3,0.5073649754500819
10,600,5,10_183,1,0.3953033268101759
10,600,5,10_183,2,0.5336787564766842
10,600,5,10_183,3,0.48913043478260854
10,600,5,10_187,1,0.6745454545454542
10,600,5,10_187,2,0.44974874371859347
10,600,5,10_187,3,0.45911949685534553
10,600,5,10_191,1,0.4909090909090911
10,600,5,10_191,2,0.506024096385542
10,600,5,10_191,3,0.4474761255115962
10,600,5,10_20,1,0.5068493150684931
10,600,5,10_20,2,0.7164179104477614
10,600,5,10_20,3,0.4899713467048709
10,600,5,10_28,1,0.4140127388535032
10,600,5,10_28,2,0.6003262642740619
10,600,5,10_28,3,0.448717948717949
10,600,5,10_32,1,0.48074369189907035
10,600,5,10_32,2,0.5038659793814432
10,600,5,10_32,3,0.5140186915887849
10,600,5,10_34,1,0.6530920060331826
10,600,5,10_34,2,0.3814262023217243
10,600,5,10_34,3,0.5202231520223153
10,600,5,10_4,1,0.38645418326693237
10,600,5,10_4,2,0.6222222222222222
10,600,5,10_4,3,0.41371681415929185
10,600,5,10_40,1,0.3526170798898074
10,600,5,10_40,2,0.644718792866941
10,600,5,10_40,3,0.4971209213051822
10,600,5,10_46,1,0.3027656477438135
10,600,5,10_46,2,0.7033773861967695
10,600,5,10_46,3,0.49148418491484175
10,600,5,10_49,1,0.3174846625766871
10,600,5,10_49,2,0.6321022727272729
10,600,5,10_49,3,0.5038910505836575
10,600,5,10_53,1,0.32866043613707163
10,600,5,10_53,2,0.6744913928012521
10,600,5,10_53,3,0.48372093023255786
10,600,5,10_59,1,0.38898756660745964
10,600,5,10_59,2,0.5292307692307693
10,600,5,10_59,3,0.5066225165562912
10,600,5,10_6,1,0.49226006191950444
10,600,5,10_6,2,0.5022970903522207
10,600,5,10_6,3,0.5007704160246531
10,600,5,10_65,1,0.35693215339233036
10,600,5,10_65,2,0.5416149068322983
10,600,5,10_65,3,0.5720930232558137
10,600,5,10_69,1,0.4882506527415143
10,600,5,10_69,2,0.5311653116531165
10,600,5,10_69,3,0.6615678776290629
10,600,5,10_73,1,0.41428571428571426
10,600,5,10_73,2,0.45411392405063317
10,600,5,10_73,3,0.47850208044382797
10,600,5,10_85,1,0.38360175695461196
10,600,5,10_85,2,0.6227810650887575
10,600,5,10_85,3,0.4166666666666665
10,600,5,10_89,1,0.49261083743842377
10,600,5,10_89,2,0.4987893462469731
10,600,5,10_89,3,0.5085995085995088
10,600,5,10_93,1,0.40961857379767846
10,600,5,10_93,2,0.6345811051693403
10,600,5,10_93,3,0.5112219451371571
10,600,5,10_98,1,0.39059304703476455
10,600,5,10_98,2,0.5398550724637681
10,600,5,10_98,3,0.5059760956175302
11,400,4,11_101,1,0.5772811918063313
11,400,4,11_101,2,0.6069518716577542
11,400,4,11_101,3,0.3216630196936542
11,400,4,11_101,4,0.5772811918063313
11,400,4,11_101,5,0.6069518716577542
11,400,4,11_103,1,0.33582089552238803
11,400,4,11_103,2,0.6180555555555555
11,400,4,11_103,3,0.5500000000000002
11,400,4,11_103,4,0.33582089552238803
11,400,4,11_103,5,0.6180555555555555
11,400,4,11_105,1,0.4405594405594402
11,400,4,11_105,2,0.48192771084337355
11,400,4,11_105,3,0.5771812080536916
11,400,4,11_105,4,0.4405594405594402
11,400,4,11_105,5,0.48192771084337355
11,400,4,11_11,1,0.5518763796909488
11,400,4,11_11,2,0.6363636363636368
11,400,4,11_11,3,0.3169398907103824
11,400,4,11_11,4,0.5518763796909488
11,400,4,11_11,5,0.6363636363636368
11,400,4,11_111,1,0.4717668488160291
11,400,4,11_111,2,0.6791569086651051
11,400,4,11_111,3,0.34595959595959624
11,400,4,11_111,4,0.4717668488160291
11,400,4,11_111,5,0.6791569086651051
11,400,4,11_113,1,0.6659836065573769
11,400,4,11_113,2,0.5077881619937696
11,400,4,11_113,3,0.3271221532091097
11,400,4,11_113,4,0.6659836065573769
11,400,4,11_113,5,0.5077881619937696
11,400,4,11_115,1,0.473257698541329
11,400,4,11_115,2,0.6728778467908904
11,400,4,11_115,3,0.3511111111111111
11,400,4,11_115,4,0.473257698541329
11,400,4,11_115,5,0.6728778467908904
11,400,4,11_119,1,0.2903981264637006
11,400,4,11_119,2,0.6997690531177828
11,400,4,11_119,3,0.511811023622047
11,400,4,11_119,4,0.2903981264637006
11,400,4,11_119,5,0.6997690531177828
11,400,4,11_121,1,0.5566666666666666
11,400,4,11_121,2,0.5028355387523631
11,400,4,11_121,3,0.4405360134003349
11,400,4,11_121,4,0.5566666666666666
11,400,4,11_121,5,0.5028355387523631
11,400,4,11_129,1,0.6653771760154742
11,400,4,11_129,2,0.3673036093418258
11,400,4,11_129,3,0.4641744548286601
11,400,4,11_129,4,0.6653771760154742
11,400,4,11_129,5,0.3673036093418258
11,400,4,11_135,1,0.50499001996008
11,400,4,11_135,2,0.5040650406504065
11,400,4,11_135,3,0.49094567404426553
11,400,4,11_135,4,0.50499001996008
11,400,4,11_135,5,0.5040650406504065
11,400,4,11_137,1,0.5862068965517239
11,400,4,11_137,2,0.38019801980198026
11,400,4,11_137,3,0.5350427350427353
11,400,4,11_137,4,0.5862068965517239
11,400,4,11_137,5,0.38019801980198026
11,400,4,11_143,1,0.31610942249240137
11,400,4,11_143,2,0.5184331797235024
11,400,4,11_143,3,0.667731629392971
11,400,4,11_143,4,0.31610942249240137
11,400,4,11_143,5,0.5184331797235024
11,400,4,11_148,1,0.737891737891738
11,400,4,11_148,2,0.3309352517985612
11,400,4,11_148,3,0.4179775280898874
11,400,4,11_148,4,0.737891737891738
11,400,4,11_148,5,0.3309352517985612
11,400,4,11_152,1,0.5086419753086414
11,400,4,11_152,2,0.4111570247933889
11,400,4,11_152,3,0.5804480651731161
11,400,4,11_152,4,0.5086419753086414
11,400,4,11_152,5,0.4111570247933889
11,400,4,11_154,1,0.5691964285714287
11,400,4,11_154,2,0.43764172335600904
11,400,4,11_154,3,0.493041749502982
11,400,4,11_154,4,0.5691964285714287
11,400,4,11_154,5,0.43764172335600904
11,400,4,11_156,1,0.749235474006116
11,400,4,11_156,2,0.3025830258302587
11,400,4,11_156,3,0.4354838709677417
11,400,4,11_156,4,0.749235474006116
11,400,4,11_156,5,0.3025830258302587
11,400,4,11_158,1,0.3369963369963366
11,400,4,11_158,2,0.46529562982005185
11,400,4,11_158,3,0.6933333333333334
11,400,4,11_158,4,0.3369963369963366
11,400,4,11_158,5,0.46529562982005185
11,400,4,11_160,1,0.49477351916376267
11,400,4,11_160,2,0.49657534246575347
11,400,4,11_160,3,0.5086505190311421
11,400,4,11_160,4,0.49477351916376267
11,400,4,11_160,5,0.49657534246575347
11,400,4,11_162,1,0.3394919168591223
11,400,4,11_162,2,0.6924939467312351
11,400,4,11_162,3,0.4635036496350364
11,400,4,11_162,4,0.3394919168591223
11,400,4,11_162,5,0.6924939467312351
11,400,4,11_164,1,0.6516129032258066
11,400,4,11_164,2,0.45251396648044656
11,400,4,11_164,3,0.39278557114228474
11,400,4,11_164,4,0.6516129032258066
11,400,4,11_164,5,0.45251396648044656
11,400,4,11_166,1,0.815850815850816
11,400,4,11_166,2,0.5031847133757954
11,400,4,11_166,3,0.18224299065420602
11,400,4,11_166,4,0.815850815850816
11,400,4,11_166,5,0.5031847133757954
11,400,4,11_17,1,0.7791798107255523
11,400,4,11_17,2,0.3763440860215053
11,400,4,11_17,3,0.31955922865013736
11,400,4,11_17,4,0.7791798107255523
11,400,4,11_17,5,0.3763440860215053
11,400,4,11_172,1,0.4942084942084948
11,400,4,11_172,2,0.3111638954869355
11,400,4,11_172,3,0.6937799043062199
11,400,4,11_172,4,0.4942084942084948
11,400,4,11_172,5,0.3111638954869355
11,400,4,11_174,1,0.3523316062176166
11,400,4,11_174,2,0.4472271914132376
11,400,4,11_174,3,0.6943820224719104
11,400,4,11_174,4,0.3523316062176166
11,400,4,11_174,5,0.4472271914132376
11,400,4,11_188,1,0.5136986301369868
11,400,4,11_188,2,0.29583333333333306
11,400,4,11_188,3,0.692622950819672
11,400,4,11_188,4,0.5136986301369868
11,400,4,11_188,5,0.29583333333333306
11,400,4,11_190,1,0.7290502793296088
11,400,4,11_190,2,0.3201320132013204
11,400,4,11_190,3,0.4411134903640256
11,400,4,11_190,4,0.7290502793296088
11,400,4,11_190,5,0.3201320132013204
11,400,4,11_23,1,0.50632911392405
11,400,4,11_23,2,0.3362068965517243
11,400,4,11_23,3,0.6581196581196584
11,400,4,11_23,4,0.50632911392405
11,400,4,11_23,5,0.3362068965517243
11,400,4,11_31,1,0.504761904761905
11,400,4,11_31,2,0.514851485148515
11,400,4,11_31,3,0.4803921568627448
11,400,4,11_31,4,0.504761904761905
11,400,4,11_31,5,0.514851485148515
11,400,4,11_35,1,0.5200000000000004
11,400,4,11_35,2,0.5253456221198157
11,400,4,11_35,3,0.45474613686534177
11,400,4,11_35,4,0.5200000000000004
11,400,4,11_35,5,0.5253456221198157
11,400,4,11_37,1,0.49201277955271544
11,400,4,11_37,2,0.32121212121212145
11,400,4,11_37,3,0.6857142857142856
11,400,4,11_37,4,0.49201277955271544
11,400,4,11_37,5,0.32121212121212145
11,400,4,11_39,1,0.4826086956521738
11,400,4,11_39,2,0.39732888146911527
11,400,4,11_39,3,0.6192109777015438
11,400,4,11_39,4,0.4826086956521738
11,400,4,11_39,5,0.39732888146911527
11,400,4,11_5,1,0.45693779904306203
11,400,4,11_5,2,0.5170842824601366
11,400,4,11_5,3,0.52605459057072
11,400,4,11_5,4,0.45693779904306203
11,400,4,11_5,5,0.5170842824601366
11,400,4,11_50,1,0.3588957055214726
11,400,4,11_50,2,0.6391437308868505
11,400,4,11_50,3,0.5021276595744675
11,400,4,11_50,4,0.3588957055214726
11,400,4,11_50,5,0.6391437308868505
11,400,4,11_60,1,0.7477876106194691
11,400,4,11_60,2,0.5089285714285712
11,400,4,11_60,3,0.24553571428571438
11,400,4,11_60,4,0.7477876106194691
11,400,4,11_60,5,0.5089285714285712
11,400,4,11_7,1,0.28253968253968315
11,400,4,11_7,2,0.3937282229965155
11,400,4,11_7,3,0.7963386727688784
11,400,4,11_7,4,0.28253968253968315
11,400,4,11_7,5,0.3937282229965155
11,400,4,11_72,1,0.7492447129909368
11,400,4,11_72,2,0.19347319347319317
11,400,4,11_72,3,0.5824915824915827
11,400,4,11_72,4,0.7492447129909368
11,400,4,11_72,5,0.19347319347319317
11,400,4,11_74,1,0.7566844919786092
11,400,4,11_74,2,0.19825708061002204
11,400,4,11_74,3,0.5652841781874042
11,400,4,11_74,4,0.7566844919786092
11,400,4,11_74,5,0.19825708061002204
11,400,4,11_88,1,0.7366412213740461
11,400,4,11_88,2,0.34760705289672533
11,400,4,11_88,3,0.401550387596899
11,400,4,11_88,4,0.7366412213740461
11,400,4,11_88,5,0.34760705289672533
11,400,4,11_9,1,0.4978902953586498
11,400,4,11_9,2,0.6780626780626778
11,400,4,11_9,3,0.3237822349570203
11,400,4,11_9,4,0.4978902953586498
11,400,4,11_9,5,0.6780626780626778
11,400,4,11_92,1,0.3537735849056607
11,400,4,11_92,2,0.6035242290748898
11,400,4,11_92,3,0.5454545454545452
11,400,4,11_92,4,0.3537735849056607
11,400,4,11_92,5,0.6035242290748898
11,400,4,11_97,1,0.683544303797468
11,400,4,11_97,2,0.2985074626865677
11,400,4,11_97,3,0.5210643015521063
11,400,4,11_97,4,0.683544303797468
11,400,4,11_97,5,0.2985074626865677
11,400,4,11_99,1,0.3544303797468355
11,400,4,11_99,2,0.48687350835322196
11,400,4,11_99,3,0.6574923547400611
11,400,4,11_99,4,0.3544303797468355
11,400,4,11_99,5,0.48687350835322196
11,400,5,11_107,1,0.6826568265682657
11,400,5,11_107,2,0.2598187311178247
11,400,5,11_107,3,0.42314335060449076
11,400,5,11_107,4,0.6435452793834295
11,400,5,11_107,5,0.6826568265682657
11,400,5,11_107,6,0.2598187311178247
11,400,5,11_107,7,0.42314335060449076
11,400,5,11_109,1,0.602495543672014
11,400,5,11_109,2,0.5022522522522522
11,400,5,11_109,3,0.4025500910746815
11,400,5,11_109,4,0.49249249249249266
11,400,5,11_109,5,0.602495543672014
11,400,5,11_109,6,0.5022522522522522
11,400,5,11_109,7,0.4025500910746815
11,400,5,11_117,1,0.4814814814814812
11,400,5,11_117,2,0.35897435897435914
11,400,5,11_117,3,0.42979942693409756
11,400,5,11_117,4,0.7184115523465704
11,400,5,11_117,5,0.4814814814814812
11,400,5,11_117,6,0.35897435897435914
11,400,5,11_117,7,0.42979942693409756
11,400,5,11_123,1,0.681293302540416
11,400,5,11_123,2,0.34586466165413526
11,400,5,11_123,3,0.47027027027027024
11,400,5,11_123,4,0.49915110356536485
11,400,5,11_123,5,0.681293302540416
11,400,5,11_123,6,0.34586466165413526
11,400,5,11_123,7,0.47027027027027024
11,400,5,11_127,1,0.5029239766081871
11,400,5,11_127,2,0.34836065573770525
11,400,5,11_127,3,0.47181008902077143
11,400,5,11_127,4,0.6742424242424241
11,400,5,11_127,5,0.5029239766081871
11,400,5,11_127,6,0.34836065573770525
11,400,5,11_127,7,0.47181008902077143
11,400,5,11_13,1,0.42476489028213177
11,400,5,11_13,2,0.6709323583180987
11,400,5,11_13,3,0.49723756906077354
